Booked Time, Actual Time, Headcode,Service Info, Location,Call Order, Train Order,Date
14:11:00,14:12:45,'2V39',1354 Springburn to Dumbarton Central,Finnieston East Jn,9,4,10/12/2018
14:11:30,14:13:15,'2V39',1354 Springburn to Dumbarton Central,Finnieston West Jn,10,4,10/12/2018
14:12:30,14:14:15,'2V39',1354 Springburn to Dumbarton Central,Partick [PTK] Arr,11,4,10/12/2018
14:13:00,14:15:00,'2V39',1354 Springburn to Dumbarton Central,Partick [PTK] Dep,12,4,10/12/2018
14:14:30,14:16:45,'2V39',1354 Springburn to Dumbarton Central,Hyndland [HYN] Arr,13,4,10/12/2018
14:15:30,14:17:45,'2V39',1354 Springburn to Dumbarton Central,Hyndland [HYN] Dep,14,4,10/12/2018
14:16:30,14:18:30,'2V39',1354 Springburn to Dumbarton Central,Hyndland East Jn,15,4,10/12/2018
14:17:00,14:19:00,'2V39',1354 Springburn to Dumbarton Central,Jordanhill [JOR] Arr,16,4,10/12/2018
14:17:30,14:19:30,'2V39',1354 Springburn to Dumbarton Central,Jordanhill [JOR] Dep,17,4,10/12/2018
14:18:30,14:20:00,'2V39',1354 Springburn to Dumbarton Central,Hyndland West Jn,18,4,10/12/2018
14:19:30,14:21:45,'2V39',1354 Springburn to Dumbarton Central,Scotstounhill [SCH] Arr,19,4,10/12/2018
14:20:00,14:22:00,'2V39',1354 Springburn to Dumbarton Central,Scotstounhill [SCH] Dep,20,4,10/12/2018
14:21:30,14:23:30,'2V39',1354 Springburn to Dumbarton Central,Garscadden [GRS] Arr,21,4,10/12/2018
14:22:30,14:24:00,'2V39',1354 Springburn to Dumbarton Central,Garscadden [GRS] Dep,22,4,10/12/2018
14:24:30,14:25:45,'2V39',1354 Springburn to Dumbarton Central,Yoker [YOK] Arr,23,4,10/12/2018
14:25:00,14:26:15,'2V39',1354 Springburn to Dumbarton Central,Yoker [YOK] Dep,24,4,10/12/2018
14:26:30,14:28:15,'2V39',1354 Springburn to Dumbarton Central,Clydebank [CYK] Arr,25,4,10/12/2018
14:27:00,14:28:45,'2V39',1354 Springburn to Dumbarton Central,Clydebank [CYK] Dep,26,4,10/12/2018
14:29:30,14:31:00,'2V39',1354 Springburn to Dumbarton Central,Dalmuir [DMR] Arr,27,4,10/12/2018
14:30:30,14:32:45,'2V39',1354 Springburn to Dumbarton Central,Dalmuir [DMR] Dep,28,4,10/12/2018
14:35:30,14:38:15,'2V39',1354 Springburn to Dumbarton Central,Bowling [BWG] Arr,29,4,10/12/2018
14:36:00,14:38:30,'2V39',1354 Springburn to Dumbarton Central,Bowling [BWG] Dep,30,4,10/12/2018
14:40:00,14:42:15,'2V39',1354 Springburn to Dumbarton Central,Dumbarton East [DBE] Arr,31,4,10/12/2018
14:40:30,14:43:15,'2V39',1354 Springburn to Dumbarton Central,Dumbarton East [DBE] Dep,32,4,10/12/2018
13:34:30,13:34:45,'2L07',1333 Larkhall to Milngavie,Merryton [MEY] Arr,0,5,10/12/2018
13:35:00,13:35:15,'2L07',1333 Larkhall to Milngavie,Merryton [MEY] Dep,1,5,10/12/2018
13:36:00,13:37:00,'2L07',1333 Larkhall to Milngavie,Allanton Loop,2,5,10/12/2018
13:37:30,13:37:45,'2L07',1333 Larkhall to Milngavie,Chatelherault [CTE] Arr,3,5,10/12/2018
13:38:00,13:38:30,'2L07',1333 Larkhall to Milngavie,Chatelherault [CTE] Dep,4,5,10/12/2018
13:39:00,13:39:30,'2L07',1333 Larkhall to Milngavie,Haughhead Jn,5,5,10/12/2018
13:42:00,13:41:45,'2L07',1333 Larkhall to Milngavie,Hamilton Central [HNC] Arr,6,5,10/12/2018
13:42:30,13:43:00,'2L07',1333 Larkhall to Milngavie,Hamilton Central [HNC] Dep,7,5,10/12/2018
13:44:30,13:44:45,'2L07',1333 Larkhall to Milngavie,Hamilton West [HNW] Arr,8,5,10/12/2018
13:45:00,13:45:15,'2L07',1333 Larkhall to Milngavie,Hamilton West [HNW] Dep,9,5,10/12/2018
13:48:00,13:48:00,'2L07',1333 Larkhall to Milngavie,Blantyre [BLT] Arr,10,5,10/12/2018
13:48:30,13:48:30,'2L07',1333 Larkhall to Milngavie,Blantyre [BLT] Dep,11,5,10/12/2018
13:52:00,13:52:15,'2L07',1333 Larkhall to Milngavie,Newton [NTN] Arr,12,5,10/12/2018
13:52:30,13:52:30,'2L07',1333 Larkhall to Milngavie,Newton [NTN] Dep,13,5,10/12/2018
13:54:00,13:54:15,'2L07',1333 Larkhall to Milngavie,Newton West Jn,14,5,10/12/2018
13:55:30,13:55:00,'2L07',1333 Larkhall to Milngavie,Cambuslang [CBL] Arr,15,5,10/12/2018
13:56:00,13:56:00,'2L07',1333 Larkhall to Milngavie,Cambuslang [CBL] Dep,16,5,10/12/2018
13:57:30,13:58:00,'2L07',1333 Larkhall to Milngavie,Rutherglen East Jn,17,5,10/12/2018
13:59:30,13:59:00,'2L07',1333 Larkhall to Milngavie,Rutherglen [RUT] Arr,18,5,10/12/2018
14:00:00,14:00:00,'2L07',1333 Larkhall to Milngavie,Rutherglen [RUT] Dep,19,5,10/12/2018
14:02:00,14:02:00,'2L07',1333 Larkhall to Milngavie,Dalmarnock [DAK] Arr,20,5,10/12/2018
14:02:30,14:02:15,'2L07',1333 Larkhall to Milngavie,Dalmarnock [DAK] Dep,21,5,10/12/2018
14:04:00,14:04:00,'2L07',1333 Larkhall to Milngavie,Bridgeton [BDG] Arr,22,5,10/12/2018
14:04:30,14:04:30,'2L07',1333 Larkhall to Milngavie,Bridgeton [BDG] Dep,23,5,10/12/2018
14:07:00,14:07:15,'2L07',1333 Larkhall to Milngavie,Argyle Street [AGS] Arr,24,5,10/12/2018
14:07:30,14:08:00,'2L07',1333 Larkhall to Milngavie,Argyle Street [AGS] Dep,25,5,10/12/2018
14:08:30,14:09:15,'2L07',1333 Larkhall to Milngavie,Glasgow Central [GLC] Arr,26,5,10/12/2018
14:09:30,14:09:45,'2L07',1333 Larkhall to Milngavie,Glasgow Central [GLC] Dep,27,5,10/12/2018
14:10:30,14:11:15,'2L07',1333 Larkhall to Milngavie,Anderston [AND] Arr,28,5,10/12/2018
14:11:00,14:11:45,'2L07',1333 Larkhall to Milngavie,Anderston [AND] Dep,29,5,10/12/2018
14:12:30,14:13:15,'2L07',1333 Larkhall to Milngavie,Exhibition Centre [EXG] Arr,30,5,10/12/2018
14:13:00,14:14:00,'2L07',1333 Larkhall to Milngavie,Exhibition Centre [EXG] Dep,31,5,10/12/2018
14:14:30,14:15:00,'2L07',1333 Larkhall to Milngavie,Finnieston East Jn,32,5,10/12/2018
14:15:00,14:16:00,'2L07',1333 Larkhall to Milngavie,Finnieston West Jn,33,5,10/12/2018
14:16:00,14:17:00,'2L07',1333 Larkhall to Milngavie,Partick [PTK] Arr,34,5,10/12/2018
14:16:30,14:17:45,'2L07',1333 Larkhall to Milngavie,Partick [PTK] Dep,35,5,10/12/2018
14:18:00,14:19:30,'2L07',1333 Larkhall to Milngavie,Hyndland [HYN] Arr,36,5,10/12/2018
14:19:00,14:22:15,'2L07',1333 Larkhall to Milngavie,Hyndland [HYN] Dep,37,5,10/12/2018
14:20:00,14:23:15,'2L07',1333 Larkhall to Milngavie,Hyndland East Jn,38,5,10/12/2018
14:20:30,14:24:15,'2L07',1333 Larkhall to Milngavie,Hyndland North Jn,39,5,10/12/2018
14:21:30,14:24:45,'2L07',1333 Larkhall to Milngavie,Anniesland [ANL] Arr,40,5,10/12/2018
14:22:00,14:25:00,'2L07',1333 Larkhall to Milngavie,Anniesland [ANL] Dep,41,5,10/12/2018
14:24:30,14:28:00,'2L07',1333 Larkhall to Milngavie,Westerton [WES] Arr,42,5,10/12/2018
14:25:00,14:29:15,'2L07',1333 Larkhall to Milngavie,Westerton [WES] Dep,43,5,10/12/2018
14:27:00,14:31:30,'2L07',1333 Larkhall to Milngavie,Bearsden [BRN] Arrivin Arr,44,5,10/12/2018
14:27:30,14:32:00,'2L07',1333 Larkhall to Milngavie,Bearsden [BRN] Arrivin Dep,45,5,10/12/2018
14:29:00,14:33:15,'2L07',1333 Larkhall to Milngavie,Hillfoot [HLF] Arr,46,5,10/12/2018
14:29:30,14:34:00,'2L07',1333 Larkhall to Milngavie,Hillfoot [HLF] Dep,47,5,10/12/2018
13:50:30,13:53:00,'2E57',1346 Airdrie to Balloch,Coatbridge Sunnyside [CBS] Arr,0,6,10/12/2018
13:51:00,13:53:30,'2E57',1346 Airdrie to Balloch,Coatbridge Sunnyside [CBS] Dep,1,6,10/12/2018
13:52:00,13:54:30,'2E57',1346 Airdrie to Balloch,Sunnyside Jn,2,6,10/12/2018
13:53:00,13:55:15,'2E57',1346 Airdrie to Balloch,Blairhill [BAI] Arr,3,6,10/12/2018
13:53:30,13:55:30,'2E57',1346 Airdrie to Balloch,Blairhill [BAI] Dep,4,6,10/12/2018
13:57:00,13:59:15,'2E57',1346 Airdrie to Balloch,Easterhouse [EST] Arr,5,6,10/12/2018
13:57:30,13:59:15,'2E57',1346 Airdrie to Balloch,Easterhouse [EST] Dep,6,6,10/12/2018
13:59:30,14:01:15,'2E57',1346 Airdrie to Balloch,Garrowhill [GAR] Arr,7,6,10/12/2018
14:00:00,14:01:30,'2E57',1346 Airdrie to Balloch,Garrowhill [GAR] Dep,8,6,10/12/2018
14:02:00,14:03:30,'2E57',1346 Airdrie to Balloch,Shettleston [SLS] At platfor Arr,9,6,10/12/2018
14:02:30,14:04:00,'2E57',1346 Airdrie to Balloch,Shettleston [SLS] At platfor Dep,10,6,10/12/2018
14:04:00,14:05:30,'2E57',1346 Airdrie to Balloch,Carntyne [CAY] Arr,11,6,10/12/2018
14:04:30,14:06:00,'2E57',1346 Airdrie to Balloch,Carntyne [CAY] Dep,12,6,10/12/2018
14:07:30,14:08:30,'2E57',1346 Airdrie to Balloch,Bellgrove [BLG] Arr,13,6,10/12/2018
14:08:00,14:09:00,'2E57',1346 Airdrie to Balloch,Bellgrove [BLG] Dep,14,6,10/12/2018
14:09:00,14:09:45,'2E57',1346 Airdrie to Balloch,High St Jn,15,6,10/12/2018
14:09:30,14:10:45,'2E57',1346 Airdrie to Balloch,High Street [HST] Arr,16,6,10/12/2018
14:10:00,14:11:00,'2E57',1346 Airdrie to Balloch,High Street [HST] Dep,17,6,10/12/2018
14:11:30,14:12:30,'2E57',1346 Airdrie to Balloch,Glasgow Queen Street [GLQ] Arr,18,6,10/12/2018
14:12:30,14:12:45,'2E57',1346 Airdrie to Balloch,Glasgow Queen Street [GLQ] Dep,19,6,10/12/2018
14:14:00,14:14:30,'2E57',1346 Airdrie to Balloch,Charing Cross (Glasgow) [CHC] Arr,20,6,10/12/2018
14:15:30,14:15:00,'2E57',1346 Airdrie to Balloch,Charing Cross (Glasgow) [CHC] Dep,21,6,10/12/2018
14:17:30,14:17:30,'2E57',1346 Airdrie to Balloch,Finnieston East Jn,22,6,10/12/2018
14:18:00,14:18:45,'2E57',1346 Airdrie to Balloch,Finnieston West Jn,23,6,10/12/2018
14:19:00,14:19:45,'2E57',1346 Airdrie to Balloch,Partick [PTK] Arr,24,6,10/12/2018
14:19:30,14:20:15,'2E57',1346 Airdrie to Balloch,Partick [PTK] Dep,25,6,10/12/2018
14:21:00,14:24:15,'2E57',1346 Airdrie to Balloch,Hyndland [HYN] Arr,26,6,10/12/2018
14:22:00,14:24:45,'2E57',1346 Airdrie to Balloch,Hyndland [HYN] Dep,27,6,10/12/2018
14:23:00,14:25:45,'2E57',1346 Airdrie to Balloch,Hyndland East Jn,28,6,10/12/2018
14:23:30,14:27:00,'2E57',1346 Airdrie to Balloch,Hyndland North Jn,29,6,10/12/2018
14:24:30,14:27:30,'2E57',1346 Airdrie to Balloch,Anniesland [ANL] Arr,30,6,10/12/2018
14:25:00,14:27:45,'2E57',1346 Airdrie to Balloch,Anniesland [ANL] Dep,31,6,10/12/2018
14:27:30,14:31:30,'2E57',1346 Airdrie to Balloch,Westerton [WES] Arr,32,6,10/12/2018
14:28:00,14:31:45,'2E57',1346 Airdrie to Balloch,Westerton [WES] Dep,33,6,10/12/2018
14:30:00,14:33:45,'2E57',1346 Airdrie to Balloch,Drumchapel [DMC] Arr,34,6,10/12/2018
14:30:30,14:34:30,'2E57',1346 Airdrie to Balloch,Drumchapel [DMC] Dep,35,6,10/12/2018
14:32:00,14:36:15,'2E57',1346 Airdrie to Balloch,Drumry [DMY] Arr,36,6,10/12/2018
14:32:30,14:36:30,'2E57',1346 Airdrie to Balloch,Drumry [DMY] Dep,37,6,10/12/2018
14:34:30,14:38:00,'2E57',1346 Airdrie to Balloch,Singer [SIN] Arr,38,6,10/12/2018
14:35:00,14:39:00,'2E57',1346 Airdrie to Balloch,Singer [SIN] Dep,39,6,10/12/2018
14:37:00,14:40:45,'2E57',1346 Airdrie to Balloch,Dalmuir [DMR] Arr,40,6,10/12/2018
14:38:00,14:41:45,'2E57',1346 Airdrie to Balloch,Dalmuir [DMR] Dep,41,6,10/12/2018
14:40:30,14:43:45,'2E57',1346 Airdrie to Balloch,Kilpatrick [KPT],42,6,10/12/2018
14:42:00,14:45:45,'2E57',1346 Airdrie to Balloch,Bowling [BWG],43,6,10/12/2018
14:46:00,14:48:45,'2E57',1346 Airdrie to Balloch,Dumbarton East [DBE] Arr,44,6,10/12/2018
14:46:30,14:49:30,'2E57',1346 Airdrie to Balloch,Dumbarton East [DBE] Dep,45,6,10/12/2018
14:48:00,14:51:00,'2E57',1346 Airdrie to Balloch,Dumbarton Central [DBC] Arr,46,6,10/12/2018
14:49:00,14:52:00,'2E57',1346 Airdrie to Balloch,Dumbarton Central [DBC] Dep,47,6,10/12/2018
14:50:00,14:53:00,'2E57',1346 Airdrie to Balloch,Dalreoch [DLR] Arr,48,6,10/12/2018
14:50:30,14:53:45,'2E57',1346 Airdrie to Balloch,Dalreoch [DLR] Dep,49,6,10/12/2018
14:53:00,14:55:45,'2E57',1346 Airdrie to Balloch,Renton [RTN] At platfor Arr,50,6,10/12/2018
14:53:30,14:56:45,'2E57',1346 Airdrie to Balloch,Renton [RTN] At platfor Dep,51,6,10/12/2018
14:55:30,14:59:45,'2E57',1346 Airdrie to Balloch,Alexandria [ALX] Arr,52,6,10/12/2018
14:56:00,15:00:15,'2E57',1346 Airdrie to Balloch,Alexandria [ALX] Dep,53,6,10/12/2018
13:28:00,13:26:00,'2F33',1319 Cumbernauld to Dalmuir,Gartsherrie South Jn,0,7,10/12/2018
13:28:30,13:26:15,'2F33',1319 Cumbernauld to Dalmuir,Coatbridge F.L.T.,1,7,10/12/2018
13:30:00,13:28:00,'2F33',1319 Cumbernauld to Dalmuir,Coatbridge Central [CBC] Arr,2,7,10/12/2018
13:30:30,13:29:45,'2F33',1319 Cumbernauld to Dalmuir,Coatbridge Central [CBC] Dep,3,7,10/12/2018
13:31:30,13:30:15,'2F33',1319 Cumbernauld to Dalmuir,Coatbridge Jn,4,7,10/12/2018
13:32:00,13:31:00,'2F33',1319 Cumbernauld to Dalmuir,Whifflet North Jn,5,7,10/12/2018
13:32:30,13:31:30,'2F33',1319 Cumbernauld to Dalmuir,Whifflet [WFF] Arr,6,7,10/12/2018
13:33:00,13:32:45,'2F33',1319 Cumbernauld to Dalmuir,Whifflet [WFF] Dep,7,7,10/12/2018
13:34:00,13:33:00,'2F33',1319 Cumbernauld to Dalmuir,Whifflet South Jn,8,7,10/12/2018
13:35:00,13:34:30,'2F33',1319 Cumbernauld to Dalmuir,Mossend North Exit,9,7,10/12/2018
13:36:00,13:34:45,'2F33',1319 Cumbernauld to Dalmuir,Mossend [XMS],10,7,10/12/2018
13:36:30,13:35:30,'2F33',1319 Cumbernauld to Dalmuir,Mossend North Jn,11,7,10/12/2018
13:37:00,13:36:00,'2F33',1319 Cumbernauld to Dalmuir,Mossend South Jn,12,7,10/12/2018
13:38:30,13:37:30,'2F33',1319 Cumbernauld to Dalmuir,Braidhurst Down Loop,13,7,10/12/2018
13:40:00,13:39:00,'2F33',1319 Cumbernauld to Dalmuir,Motherwell [MTH] Arr,14,7,10/12/2018
13:46:00,13:45:45,'2F33',1319 Cumbernauld to Dalmuir,Motherwell [MTH] Dep,15,7,10/12/2018
13:48:00,13:48:00,'2F33',1319 Cumbernauld to Dalmuir,Airbles [AIR] Arr,16,7,10/12/2018
13:48:30,13:48:15,'2F33',1319 Cumbernauld to Dalmuir,Airbles [AIR] Dep,17,7,10/12/2018
13:51:00,13:51:00,'2F33',1319 Cumbernauld to Dalmuir,Haughhead Jn,18,7,10/12/2018
13:53:30,13:53:00,'2F33',1319 Cumbernauld to Dalmuir,Hamilton Central [HNC] Arr,19,7,10/12/2018
13:54:00,13:54:15,'2F33',1319 Cumbernauld to Dalmuir,Hamilton Central [HNC] Dep,20,7,10/12/2018
13:56:00,13:56:00,'2F33',1319 Cumbernauld to Dalmuir,Hamilton West [HNW] Arr,21,7,10/12/2018
13:56:30,13:56:30,'2F33',1319 Cumbernauld to Dalmuir,Hamilton West [HNW] Dep,22,7,10/12/2018
13:59:30,13:59:15,'2F33',1319 Cumbernauld to Dalmuir,Blantyre [BLT] Arr,23,7,10/12/2018
14:00:00,14:00:00,'2F33',1319 Cumbernauld to Dalmuir,Blantyre [BLT] Dep,24,7,10/12/2018
14:03:30,14:03:30,'2F33',1319 Cumbernauld to Dalmuir,Newton [NTN] Arr,25,7,10/12/2018
14:06:30,14:05:45,'2F33',1319 Cumbernauld to Dalmuir,Newton [NTN] Dep,26,7,10/12/2018
14:08:00,14:07:45,'2F33',1319 Cumbernauld to Dalmuir,Newton West Jn,27,7,10/12/2018
14:09:30,14:10:00,'2F33',1319 Cumbernauld to Dalmuir,Cambuslang [CBL] Arr,28,7,10/12/2018
14:10:00,14:11:00,'2F33',1319 Cumbernauld to Dalmuir,Cambuslang [CBL] Dep,29,7,10/12/2018
14:12:30,14:12:00,'2F33',1319 Cumbernauld to Dalmuir,Rutherglen East Jn,30,7,10/12/2018
14:14:30,14:14:00,'2F33',1319 Cumbernauld to Dalmuir,Rutherglen [RUT] Arr,31,7,10/12/2018
14:15:00,14:15:00,'2F33',1319 Cumbernauld to Dalmuir,Rutherglen [RUT] Dep,32,7,10/12/2018
14:17:00,14:17:00,'2F33',1319 Cumbernauld to Dalmuir,Dalmarnock [DAK] Arr,33,7,10/12/2018
14:17:30,14:17:15,'2F33',1319 Cumbernauld to Dalmuir,Dalmarnock [DAK] Dep,34,7,10/12/2018
14:19:00,14:19:00,'2F33',1319 Cumbernauld to Dalmuir,Bridgeton [BDG] Arr,35,7,10/12/2018
14:19:30,14:20:00,'2F33',1319 Cumbernauld to Dalmuir,Bridgeton [BDG] Dep,36,7,10/12/2018
14:22:00,14:22:30,'2F33',1319 Cumbernauld to Dalmuir,Argyle Street [AGS] Arr,37,7,10/12/2018
14:22:30,14:23:15,'2F33',1319 Cumbernauld to Dalmuir,Argyle Street [AGS] Dep,38,7,10/12/2018
14:23:30,14:24:30,'2F33',1319 Cumbernauld to Dalmuir,Glasgow Central [GLC] Arr,39,7,10/12/2018
14:24:00,14:25:15,'2F33',1319 Cumbernauld to Dalmuir,Glasgow Central [GLC] Dep,40,7,10/12/2018
14:25:00,14:26:45,'2F33',1319 Cumbernauld to Dalmuir,Anderston [AND] Arr,41,7,10/12/2018
14:25:30,14:27:15,'2F33',1319 Cumbernauld to Dalmuir,Anderston [AND] Dep,42,7,10/12/2018
14:27:00,14:28:30,'2F33',1319 Cumbernauld to Dalmuir,Exhibition Centre [EXG] Arr,43,7,10/12/2018
14:27:30,14:29:15,'2F33',1319 Cumbernauld to Dalmuir,Exhibition Centre [EXG] Dep,44,7,10/12/2018
14:29:00,14:30:15,'2F33',1319 Cumbernauld to Dalmuir,Finnieston East Jn,45,7,10/12/2018
14:29:30,14:31:00,'2F33',1319 Cumbernauld to Dalmuir,Finnieston West Jn,46,7,10/12/2018
14:30:30,14:32:00,'2F33',1319 Cumbernauld to Dalmuir,Partick [PTK] Arr,47,7,10/12/2018
14:31:00,14:32:30,'2F33',1319 Cumbernauld to Dalmuir,Partick [PTK] Dep,48,7,10/12/2018
14:32:30,14:34:15,'2F33',1319 Cumbernauld to Dalmuir,Hyndland [HYN] Arr,49,7,10/12/2018
14:33:30,14:35:00,'2F33',1319 Cumbernauld to Dalmuir,Hyndland [HYN] Dep,50,7,10/12/2018
14:34:30,14:35:45,'2F33',1319 Cumbernauld to Dalmuir,Hyndland East Jn,51,7,10/12/2018
14:35:00,14:36:15,'2F33',1319 Cumbernauld to Dalmuir,Jordanhill [JOR] Arr,52,7,10/12/2018
14:35:30,14:36:45,'2F33',1319 Cumbernauld to Dalmuir,Jordanhill [JOR] Dep,53,7,10/12/2018
14:36:30,14:37:15,'2F33',1319 Cumbernauld to Dalmuir,Hyndland West Jn,54,7,10/12/2018
14:37:30,14:38:45,'2F33',1319 Cumbernauld to Dalmuir,Scotstounhill [SCH] Arr,55,7,10/12/2018
14:38:00,14:39:30,'2F33',1319 Cumbernauld to Dalmuir,Scotstounhill [SCH] Dep,56,7,10/12/2018
14:39:30,14:40:45,'2F33',1319 Cumbernauld to Dalmuir,Garscadden [GRS] Arr,57,7,10/12/2018
14:40:00,14:41:45,'2F33',1319 Cumbernauld to Dalmuir,Garscadden [GRS] Dep,58,7,10/12/2018
14:42:00,14:43:30,'2F33',1319 Cumbernauld to Dalmuir,Yoker [YOK] Arr,59,7,10/12/2018
14:42:30,14:44:15,'2F33',1319 Cumbernauld to Dalmuir,Yoker [YOK] Dep,60,7,10/12/2018
14:44:00,14:46:00,'2F33',1319 Cumbernauld to Dalmuir,Clydebank [CYK] Arr,61,7,10/12/2018
14:44:30,14:46:15,'2F33',1319 Cumbernauld to Dalmuir,Clydebank [CYK] Dep,62,7,10/12/2018
13:11:00,13:11:45,'2M23',1310 Edinburgh to Milngavie,Princes St Gardens,0,8,10/12/2018
13:14:00,13:14:45,'2M23',1310 Edinburgh to Milngavie,Haymarket [HYM] Arr,1,8,10/12/2018
13:15:00,13:17:00,'2M23',1310 Edinburgh to Milngavie,Haymarket [HYM] Dep,2,8,10/12/2018
13:16:00,13:18:00,'2M23',1310 Edinburgh to Milngavie,Haymarket East Jn,3,8,10/12/2018
13:16:30,13:18:45,'2M23',1310 Edinburgh to Milngavie,Haymarket Central Jn,4,8,10/12/2018
13:17:30,13:19:30,'2M23',1310 Edinburgh to Milngavie,Haymarket West Jn,5,8,10/12/2018
13:20:00,13:22:30,'2M23',1310 Edinburgh to Milngavie,Edinburgh Park [EDP] Arr,6,8,10/12/2018
13:20:30,13:23:00,'2M23',1310 Edinburgh to Milngavie,Edinburgh Park [EDP] Dep,7,8,10/12/2018
13:24:00,13:26:30,'2M23',1310 Edinburgh to Milngavie,Newbridge Jn,8,8,10/12/2018
13:28:00,13:30:45,'2M23',1310 Edinburgh to Milngavie,Uphall [UHA] Arr,9,8,10/12/2018
13:28:30,13:31:15,'2M23',1310 Edinburgh to Milngavie,Uphall [UHA] Dep,10,8,10/12/2018
13:31:30,13:34:15,'2M23',1310 Edinburgh to Milngavie,Livingston North [LSN] Arr,11,8,10/12/2018
13:32:00,13:35:00,'2M23',1310 Edinburgh to Milngavie,Livingston North [LSN] Dep,12,8,10/12/2018
13:36:00,13:39:30,'2M23',1310 Edinburgh to Milngavie,Bathgate [BHG] Arr,13,8,10/12/2018
13:37:00,13:40:30,'2M23',1310 Edinburgh to Milngavie,Bathgate [BHG] Dep,14,8,10/12/2018
13:40:30,13:43:45,'2M23',1310 Edinburgh to Milngavie,Armadale [ARM] Arr,15,8,10/12/2018
13:41:00,13:44:15,'2M23',1310 Edinburgh to Milngavie,Armadale [ARM] Dep,16,8,10/12/2018
13:44:00,13:47:15,'2M23',1310 Edinburgh to Milngavie,Blackridge [BKR] Arr,17,8,10/12/2018
13:44:30,13:48:00,'2M23',1310 Edinburgh to Milngavie,Blackridge [BKR] Dep,18,8,10/12/2018
13:50:30,13:54:00,'2M23',1310 Edinburgh to Milngavie,Caldercruix [CAC] Arr,19,8,10/12/2018
13:51:00,13:54:15,'2M23',1310 Edinburgh to Milngavie,Caldercruix [CAC] Dep,20,8,10/12/2018
13:54:00,13:57:45,'2M23',1310 Edinburgh to Milngavie,Drumgelloch [DRU] Arr,21,8,10/12/2018
13:54:30,13:58:30,'2M23',1310 Edinburgh to Milngavie,Drumgelloch [DRU] Dep,22,8,10/12/2018
13:57:00,14:01:00,'2M23',1310 Edinburgh to Milngavie,Airdrie [ADR] Arr,23,8,10/12/2018
13:58:00,14:02:15,'2M23',1310 Edinburgh to Milngavie,Airdrie [ADR] Dep,24,8,10/12/2018
13:59:30,14:03:45,'2M23',1310 Edinburgh to Milngavie,Coatdyke [COA],25,8,10/12/2018
14:01:00,14:05:45,'2M23',1310 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Arr,26,8,10/12/2018
14:01:30,14:06:00,'2M23',1310 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Dep,27,8,10/12/2018
14:02:30,14:07:00,'2M23',1310 Edinburgh to Milngavie,Sunnyside Jn,28,8,10/12/2018
14:03:30,14:07:15,'2M23',1310 Edinburgh to Milngavie,Blairhill [BAI],29,8,10/12/2018
14:08:00,14:10:15,'2M23',1310 Edinburgh to Milngavie,Easterhouse [EST],30,8,10/12/2018
14:10:00,14:11:15,'2M23',1310 Edinburgh to Milngavie,Garrowhill [GAR],31,8,10/12/2018
14:12:30,14:12:45,'2M23',1310 Edinburgh to Milngavie,Shettleston [SLS] Arr,32,8,10/12/2018
14:13:00,14:13:15,'2M23',1310 Edinburgh to Milngavie,Shettleston [SLS] Dep,33,8,10/12/2018
14:14:30,14:14:45,'2M23',1310 Edinburgh to Milngavie,Carntyne [CAY] Arr,34,8,10/12/2018
14:15:00,14:15:30,'2M23',1310 Edinburgh to Milngavie,Carntyne [CAY] Dep,35,8,10/12/2018
14:18:00,14:18:15,'2M23',1310 Edinburgh to Milngavie,Bellgrove [BLG] Arr,36,8,10/12/2018
14:18:30,14:19:00,'2M23',1310 Edinburgh to Milngavie,Bellgrove [BLG] Dep,37,8,10/12/2018
14:19:30,14:20:00,'2M23',1310 Edinburgh to Milngavie,High St Jn,38,8,10/12/2018
14:20:00,14:20:45,'2M23',1310 Edinburgh to Milngavie,High Street [HST] Arr,39,8,10/12/2018
14:20:30,14:21:30,'2M23',1310 Edinburgh to Milngavie,High Street [HST] Dep,40,8,10/12/2018
14:22:00,14:23:00,'2M23',1310 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Arr,41,8,10/12/2018
14:25:00,14:24:00,'2M23',1310 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Dep,42,8,10/12/2018
14:26:30,14:25:45,'2M23',1310 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Arr,43,8,10/12/2018
14:28:00,14:26:15,'2M23',1310 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Dep,44,8,10/12/2018
14:32:00,14:31:45,'2M23',1310 Edinburgh to Milngavie,Finnieston East Jn,45,8,10/12/2018
14:32:30,14:33:30,'2M23',1310 Edinburgh to Milngavie,Finnieston West Jn,46,8,10/12/2018
14:33:30,14:34:30,'2M23',1310 Edinburgh to Milngavie,Partick [PTK] Arr,47,8,10/12/2018
14:34:00,14:35:30,'2M23',1310 Edinburgh to Milngavie,Partick [PTK] Dep,48,8,10/12/2018
14:35:30,14:37:15,'2M23',1310 Edinburgh to Milngavie,Hyndland [HYN] Arr,49,8,10/12/2018
14:36:30,14:38:45,'2M23',1310 Edinburgh to Milngavie,Hyndland [HYN] Dep,50,8,10/12/2018
14:37:30,14:39:45,'2M23',1310 Edinburgh to Milngavie,Hyndland East Jn,51,8,10/12/2018
14:38:00,14:40:45,'2M23',1310 Edinburgh to Milngavie,Hyndland North Jn,52,8,10/12/2018
